analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes,Level1_count,Level2_count,Level3_count,Level4_count,Level5_count,strongest_candidate_origin,pathway_priority
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),0.3867879991595693,0.4892318490661736,1,70,1/70,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),0.3887410886063595,0.4910677751556463,2,193,2/193,139,0.014388489208633094,POFUT1;GAS1,2,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),0.4365476274835296,0.4941540493678657,2,308,2/308,96,0.020833333333333332,STAT5B;YBX3,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),0.3936511410171899,0.4947169025106918,2,195,2/195,139,0.014388489208633094,GAS1;NAE1,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Post-translational Protein Modification R-HSA-597592,0.3665027865830241,0.5209281180084557,11,1383,11/1383,139,0.07913669064748201,CPM;PTP4A2;SEC13;PCNA;HLA-A;NAE1;ETFB;RPS2;RANGAP1;COMMD4;RAB7A,1,0,0,6,4,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),0.4479209615949889,0.5283308691584268,1,85,1/85,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Salmonella infection,0.2501444104682337,0.5311285427750169,3,249,3/249,139,0.02158273381294964,FYCO1;ACTR1B;RAB7A,1,0,0,0,2,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Viral carcinogenesis,0.2547398305678104,0.5407634999772817,2,203,2/203,96,0.020833333333333332,DDB1;STAT5B,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),0.4631747505785871,0.5417539794700559,1,89,1/89,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,0.4201843600752239,0.5536804328074565,1,78,1/78,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Protein O-linked Glycosylation (GO:0006493),0.4780100291980023,0.55578600782048,1,93,1/93,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Other types of O-glycan biosynthesis,0.2797584038016338,0.5559301614006826,1,47,1/47,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Acute myeloid leukemia,0.2759595545346783,0.5588853080366453,1,67,1/67,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prolactin signaling pathway,0.2863709842832397,0.5588853080366453,1,70,1/70,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Non-small cell lung cancer,0.2932294883883848,0.5608241075172364,1,72,1/72,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Translation (GO:0006412),0.4853904360512244,0.5610356988124542,2,234,2/234,139,0.014388489208633094,RPS2;MRPL12,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Ribosome,0.3005297907067299,0.5612303320426885,2,158,2/158,139,0.014388489208633094,RPS2;MRPL12,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Chemical carcinogenesis,0.3186487024821755,0.5670072500050476,2,239,2/239,96,0.020833333333333332,STAT5B;AIP,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Chronic myeloid leukemia,0.3067514046072819,0.5670072500050476,1,76,1/76,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),0.4959829373435425,0.5679149656834247,1,98,1/98,139,0.007194244604316547,MRPL12,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,ErbB signaling pathway,0.3362468073532034,0.5734403680886722,1,85,1/85,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Th1 and Th2 cell differentiation,0.3583260368275664,0.5734403680886722,1,92,1/92,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,0.3826705658807354,0.5734403680886722,1,100,1/100,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signal Transduction R-HSA-162582,0.4493854125848712,0.5771294892587432,18,2465,18/2465,139,0.12949640287769784,ITGB1;YWHAE;BCAP31;PPP1R14A;SEC13;GNG12;RANGAP1;HSPE1;RAP1B;LETM1;STK10;HINT2;POFUT1;FASN;STBD1;GAS1;DLAT;RAB7A,2,0,0,12,4,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Hedgehog On State R-HSA-5632684,0.4479209615949889,0.5771294892587432,1,85,1/85,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Th17 cell differentiation,0.4032207996447776,0.5780963505565461,1,107,1/107,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),0.5133413085074516,0.5809955387616129,1,103,1/103,139,0.007194244604316547,MRPL12,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Hedgehog signaling pathway,0.3236860444787776,0.5902510222848297,1,56,1/56,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",0.4368864952595228,0.6044577184027244,1,119,1/119,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,JAK-STAT signaling pathway,0.542799219929216,0.6383068697153056,1,162,1/162,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Hedgehog R-HSA-5358351,0.6112049613918948,0.6782230492638132,1,135,1/135,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),0.6426315705548314,0.6868300301017248,1,147,1/147,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,0.6533804643537107,0.6874698798852086,1,219,1/219,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),0.6621679608930106,0.7000674230175565,1,155,1/155,139,0.007194244604316547,GAS1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),0.7521209843695081,0.7808339805914617,1,199,1/199,139,0.007194244604316547,MRPL12,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By NOTCH R-HSA-157118,0.75900880280224,0.7951520791261563,1,203,1/203,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.9025409546911366,0.9194459881817092,2,557,2/557,139,0.014388489208633094,KMT2A;MRPL12,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),0.9599381280317848,0.9641503826284012,5,1922,5/1922,96,0.052083333333333336,PRMT5;PPM1A;STAT5B;EFEMP1;ZNHIT3,1,0,0,4,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.958767907733352,0.9682613530273498,1,452,1/452,139,0.007194244604316547,POFUT1,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),0.9762802294179924,0.981291934907818,4,1243,4/1243,139,0.02877697841726619,KMT2A;PIN1;MRPL12;PTMS,1,0,0,3,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),0.9846120167613482,0.9869703688973036,2,1243,2/1243,96,0.020833333333333332,PPM1A;STAT5B,1,0,0,1,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),0.9865068613910384,0.9905540690275144,3,1127,3/1127,139,0.02158273381294964,POFUT1;RDX;PIN1,1,0,0,2,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.9901710928526108,0.9913555080354488,1,938,1/938,96,0.010416666666666666,STAT5B,1,0,0,0,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.9976001885728912,0.9976001885728912,3,2028,3/2028,96,0.03125,PPM1A;STAT5B;AEBP1,1,0,0,2,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),0.9980169252237536,0.9990373924274588,5,1922,5/1922,139,0.03597122302158273,KMT2A;POFUT1;IRF2BP2;MRPL12;PHB2,2,0,0,3,0,Level 1,Priority 1
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Complement and coagulation cascades,1.721465968684994e-16,2.0829738221088427e-14,13,85,13/85,96,0.13541666666666666,C1S;F13A1;PLG;C8A;C2;PROCR;VTN;C5;C6;CFHR2;C9;KLKB1;CFB,0,1,0,10,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Metabolism R-HSA-1430728,8.56153528847489e-13,2.166068427984147e-10,45,2049,45/2049,139,0.3237410071942446,ACAA2;ECHS1;HIBADH;NDUFA12;ECI1;NDUFA10;GMPS;ETFDH;DBI;GPT;UQCR11;ETFB;UQCRH;TM7SF2;LDHB;ABHD10;ALDH2;UROD;OXCT1;DLAT;RPS2;GYG2;HADH;ACADS;ENOPH1;SEC13;ACSL1;MDH2;ACSL3;SDHA;GNG12;FAH;PAICS;ACSF2;COX6B1;CS;GRHPR;HADHA;ETHE1;FASN;GPD1;UQCRC1;UQCRC2;ACO2;ITPA,0,2,0,29,14,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,4.943424184749598e-13,2.166068427984147e-10,15,163,15/163,139,0.1079136690647482,NDUFA12;MDH2;NDUFA10;ETFDH;UQCR11;ETFB;SDHA;UQCRH;COX6B1;CS;LDHB;UQCRC1;UQCRC2;ACO2;DLAT,0,1,0,9,5,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cellular Respiration (GO:0045333),6.691542939871678e-13,6.55102053813437e-10,12,85,12/85,139,0.08633093525179857,NDUFA12;MDH2;NDUFA10;UQCRC1;ETFDH;COX7A2;UQCR11;ETFB;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,8,3,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Respiratory Electron Transport R-HSA-611105,6.758840290521055e-10,8.549932967509138e-08,10,90,10/90,139,0.07194244604316546,NDUFA12;NDUFA10;UQCRC1;ETFDH;UQCR11;ETFB;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,7,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),1.3225681958646799e-09,5.142351147433408e-07,9,70,9/70,139,0.06474820143884892,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,6,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",5.875257171403381e-09,5.945760257460222e-07,10,112,10/112,139,0.07194244604316546,NDUFA12;NDUFA10;UQCRC1;ETFDH;UQCR11;UQCRC2;ETFB;SDHA;UQCRH;COX6B1,0,1,0,7,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),2.3120604336618846e-08,5.658767911387462e-06,8,68,8/68,139,0.05755395683453238,NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,5,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Huntington disease,2.266451653244038e-07,5.8550001042137625e-06,13,306,13/306,139,0.09352517985611511,NDUFA12;DNAH5;NDUFA10;COX7A2;UQCR11;SDHA;UQCRH;COX6B1;SOD1;ACTR1B;UQCRC1;UQCRC2;SLC25A4,0,1,0,8,4,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Oxidative phosphorylation,3.825908181378666e-07,8.471653830195618e-06,9,133,9/133,139,0.06474820143884892,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,6,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Thermogenesis,6.857125314728631e-07,1.3285680297286724e-05,11,232,11/232,139,0.07913669064748201,NDUFA12;ACSL1;NDUFA10;UQCRC1;COX7A2;UQCR11;ACSL3;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,8,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Amyotrophic lateral sclerosis,1.6029937602561423e-06,2.0705336069975172e-05,13,364,13/364,139,0.09352517985611511,SEC13;NDUFA12;DNAH5;NDUFA10;COX7A2;UQCR11;SDHA;UQCRH;COX6B1;SOD1;ACTR1B;UQCRC1;UQCRC2,0,1,0,7,5,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Diabetic cardiomyopathy,1.589992207562539e-06,2.0705336069975172e-05,10,203,10/203,139,0.07194244604316546,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;SLC25A4;UQCRH;COX6B1,0,1,0,7,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Non-alcoholic fatty liver disease,1.3883380909435784e-06,2.0705336069975172e-05,9,155,9/155,139,0.06474820143884892,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;UQCRH;COX6B1,0,1,0,6,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Regulation Of Complement Cascade R-HSA-977606,7.311205895341328e-08,3.2681090352175734e-05,6,45,6/45,96,0.0625,VTN;C5;C1S;CFHR2;C8A;CFB,0,1,0,3,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Prion disease,3.347012930785909e-06,3.705621459084399e-05,11,273,11/273,139,0.07913669064748201,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;SLC25A4;UQCRH;COX6B1;SOD1,0,1,0,7,3,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Complement Cascade R-HSA-166658,2.5037181353926146e-07,5.5958100326024935e-05,6,55,6/55,96,0.0625,VTN;C5;C1S;CFHR2;C8A;CFB,0,1,0,3,2,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Pathways of neurodegeneration,5.864514877193589e-06,5.68124878728129e-05,14,475,14/475,139,0.10071942446043165,NDUFA12;DNAH5;NDUFA10;COX7A2;UQCR11;SDHA;UQCRH;COX6B1;SOD1;ACTR1B;UQCRC1;CAPN1;UQCRC2;SLC25A4,0,1,0,8,5,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Alzheimer disease,1.0601052116481189e-05,8.648226726603073e-05,12,369,12/369,139,0.08633093525179857,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;CAPN1;UQCRC2;NAE1;SDHA;SLC25A4;UQCRH;COX6B1,0,1,0,8,3,Level 2,Priority 2
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Parkinson disease,9.759517204585531e-06,8.648226726603073e-05,10,249,10/249,139,0.07194244604316546,NDUFA12;NDUFA10;UQCRC1;COX7A2;UQCR11;UQCRC2;SDHA;SLC25A4;UQCRH;COX6B1,0,1,0,7,2,Level 2,Priority 2
