analysis_type,analysis_label,direction,pathway_library,pathway,candidate_gene,row_position,Gene.name,Accession,candidate_origin,log2FC,t_statistic,p_value,q_value
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Response Of Mtb To Phagocytosis R-HSA-9637690,RAB7A,966,RAB7A,P51149,Level 5,-0.3722216352064933,-3.1730199500384666,0.0052655250384848,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,SOD1,247,SOD1,P00441,Level 5,-0.3602650263850151,-2.5973789193293286,0.0181993687612518,0.2729905314187781
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,VTI1B,1835,VTI1B,Q9UEU0,Level 5,-0.5295560325597499,-3.768523295203178,0.0014066737517847,0.083761027947181
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,RANGAP1,1951,RANGAP1,P46060,Level 4,-4.005789888424889,-3.986816231322594,0.0008648560688764,0.0653631605900827
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Reversible Hydration Of Carbon Dioxide R-HSA-1475029,CA3,422,CA3,P07451,Level 4,-2.037059524690356,-2.136967977899727,0.0465799440608514,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,EIF3D,99,EIF3D,O15371,Level 4,-1.3307848510776807,-2.864727800287614,0.0102999418091157,0.1961842664441016
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,EIF3E,1956,EIF3E,P60228,Level 4,-2.132043925040815,-3.328711915829258,0.0037366879405895,0.1394198303862105
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,EIF3I,1290,EIF3I,Q13347,Level 4,-1.624327323260978,-2.28548539908063,0.0346295636210487,0.3267363640752693
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,HLA-A,385,HLA-A,P05534,Level 4,-1.3274068233026703,-2.811381653722127,0.0115513950729294,0.2008716045867819
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,S Phase R-HSA-69242,PCNA,528,PCNA,P12004,Level 4,-1.024176784020625,-2.890346350504444,0.0097464292888153,0.1934518540658797
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,S Phase R-HSA-69242,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV Infections R-HSA-9679506,HLA-A,385,HLA-A,P05534,Level 4,-1.3274068233026703,-2.811381653722127,0.0115513950729294,0.2008716045867819
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV Infections R-HSA-9679506,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV Infections R-HSA-9679506,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV Infections R-HSA-9679506,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV Infections R-HSA-9679506,YWHAE,1101,YWHAE,P62258,Level 5,-0.2895169058524658,-2.424702397672465,0.0260687852229346,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,HLA-A,385,HLA-A,P05534,Level 4,-1.3274068233026703,-2.811381653722127,0.0115513950729294,0.2008716045867819
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,HLA-A,385,HLA-A,P05534,Level 4,-1.3274068233026703,-2.811381653722127,0.0115513950729294,0.2008716045867819
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,YWHAE,1101,YWHAE,P62258,Level 5,-0.2895169058524658,-2.424702397672465,0.0260687852229346,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,YWHAE,1101,YWHAE,P62258,Level 5,-0.2895169058524658,-2.424702397672465,0.0260687852229346,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,HLA-A,385,HLA-A,P05534,Level 4,-1.3274068233026703,-2.811381653722127,0.0115513950729294,0.2008716045867819
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,YWHAE,1101,YWHAE,P62258,Level 5,-0.2895169058524658,-2.424702397672465,0.0260687852229346,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SLC Transporter Disorders R-HSA-5619102,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,SLC25A4,532,SLC25A4,P12235,Level 4,-1.079643577541816,-2.50942773280411,0.0218748690096947,0.2884840107654371
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,PCNA,528,PCNA,P12004,Level 4,-1.024176784020625,-2.890346350504444,0.0097464292888153,0.1934518540658797
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,RANGAP1,1951,RANGAP1,P46060,Level 4,-4.005789888424889,-3.986816231322594,0.0008648560688764,0.0653631605900827
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,PCNA,528,PCNA,P12004,Level 4,-1.024176784020625,-2.890346350504444,0.0097464292888153,0.1934518540658797
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,RANGAP1,1951,RANGAP1,P46060,Level 4,-4.005789888424889,-3.986816231322594,0.0008648560688764,0.0653631605900827
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of SUMOylation Proteins R-HSA-4085377,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation R-HSA-2990846,PCNA,528,PCNA,P12004,Level 4,-1.024176784020625,-2.890346350504444,0.0097464292888153,0.1934518540658797
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation R-HSA-2990846,RANGAP1,1951,RANGAP1,P46060,Level 4,-4.005789888424889,-3.986816231322594,0.0008648560688764,0.0653631605900827
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation R-HSA-2990846,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Scavenging By Class A Receptors R-HSA-3000480,FTH1,338,FTH1,P02794,Level 4,-0.641194849563135,-2.2958544428593894,0.0339113905732733,0.3266464827278537
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Selenocysteine Synthesis R-HSA-2408557,RPS2,590,RPS2,P15880,Level 4,-0.6695587115013275,-2.226969187025189,0.038953045076445,0.3381644927276314
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Semaphorin Interactions R-HSA-373755,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Sensory Perception R-HSA-9709957,RDX,806,RDX,P35241,Level 4,-0.7940283932623657,-3.6790242954696,0.0017170196091144,0.0911876630245936
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,RDX,806,RDX,P35241,Level 4,-0.7940283932623657,-3.6790242954696,0.0017170196091144,0.0911876630245936
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,RDX,806,RDX,P35241,Level 4,-0.7940283932623657,-3.6790242954696,0.0017170196091144,0.0911876630245936
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Sensory Processing Of Sound R-HSA-9659379,RDX,806,RDX,P35241,Level 4,-0.7940283932623657,-3.6790242954696,0.0017170196091144,0.0911876630245936
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,RANGAP1,1951,RANGAP1,P46060,Level 4,-4.005789888424889,-3.986816231322594,0.0008648560688764,0.0653631605900827
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,SEC13,1027,SEC13,P55735,Level 5,-0.5378419917533712,-2.6296140039722293,0.0170052202426072,0.2629920469856457
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signal Amplification R-HSA-392518,GNG12,1823,GNG12,Q9UBI6,Level 4,-2.07269741178386,-3.1457271724753757,0.0055904716187345,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signal Transduction By L1 R-HSA-445144,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,QKI,1641,QKI,Q96PU8,Level 4,-0.8556904367926386,-2.485783488024429,0.0229764978247712,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,RAP1B,1071,RAP1B,P61224,Level 5,-0.3395836365045674,-2.3604239794644015,0.0297412798217131,0.3092148933844778
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By GPCR R-HSA-372790,GNG12,1823,GNG12,Q9UBI6,Level 4,-2.07269741178386,-3.1457271724753757,0.0055904716187345,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By GPCR R-HSA-372790,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Hedgehog R-HSA-5358351,GAS1,1955,GAS1,P54826,Level 1,-1.568947581342112,-5.998462906592451,1.1305506773143809e-05,0.0074051069364091
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Hedgehog R-HSA-5358351,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,RAP1B,1071,RAP1B,P61224,Level 5,-0.3395836365045674,-2.3604239794644015,0.0297412798217131,0.3092148933844778
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Hippo R-HSA-2028269,YWHAE,1101,YWHAE,P62258,Level 5,-0.2895169058524658,-2.424702397672465,0.0260687852229346,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Interleukins R-HSA-449147,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Interleukins R-HSA-449147,RAP1B,1071,RAP1B,P61224,Level 5,-0.3395836365045674,-2.3604239794644015,0.0297412798217131,0.3092148933844778
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Interleukins R-HSA-449147,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Interleukins R-HSA-449147,SOD1,247,SOD1,P00441,Level 5,-0.3602650263850151,-2.5973789193293286,0.0181993687612518,0.2729905314187781
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By MET R-HSA-6806834,ITGB1,388,ITGB1,P05556,Level 4,-0.6331966036459988,-2.386862555517469,0.0281758148681036,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By MET R-HSA-6806834,RAP1B,1071,RAP1B,P61224,Level 5,-0.3395836365045674,-2.3604239794644015,0.0297412798217131,0.3092148933844778
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By NOTCH R-HSA-157118,POFUT1,1961,POFUT1,Q9H488,Level 1,-1.731932019333602,-6.1366876977873375,8.528508748135752e-06,0.0074051069364091
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By NOTCH R-HSA-157118,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,SKP1,1150,SKP1,P63208,Level 5,-0.2820909371907554,-2.109643682587185,0.0491521552217693,0.3823761996193917
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,DLAT,1946,DLAT,P10515,Level 4,-1.0411083703137225,-4.094257603011906,0.0006808647675809,0.061793456021259
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,FASN,1952,FASN,P49327,Level 4,-1.0804036792330685,-2.997833472860323,0.0077217033914022,0.1744039903920157
